,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2020,continentExp
0,03/07/2022,03,07,2022,7744.0,1.0,Austria,AT,AUT,8901064,Europe
1,02/07/2022,02,07,2022,8622.0,1.0,Austria,AT,AUT,8901064,Europe
2,01/07/2022,01,07,2022,10284.0,3.0,Austria,AT,AUT,8901064,Europe
3,30/06/2022,30,06,2022,10720.0,3.0,Austria,AT,AUT,8901064,Europe
4,29/06/2022,29,06,2022,13022.0,6.0,Austria,AT,AUT,8901064,Europe
5,28/06/2022,28,06,2022,12549.0,4.0,Austria,AT,AUT,8901064,Europe
6,27/06/2022,27,06,2022,9784.0,11.0,Austria,AT,AUT,8901064,Europe
7,26/06/2022,26,06,2022,6521.0,6.0,Austria,AT,AUT,8901064,Europe
8,25/06/2022,25,06,2022,7062.0,4.0,Austria,AT,AUT,8901064,Europe
9,24/06/2022,24,06,2022,8890.0,7.0,Austria,AT,AUT,8901064,Europe
10,23/06/2022,23,06,2022,9055.0,2.0,Austria,AT,AUT,8901064,Europe
11,22/06/2022,22,06,2022,9645.0,5.0,Austria,AT,AUT,8901064,Europe
12,21/06/2022,21,06,2022,11038.0,3.0,Austria,AT,AUT,8901064,Europe
13,20/06/2022,20,06,2022,8432.0,5.0,Austria,AT,AUT,8901064,Europe
14,19/06/2022,19,06,2022,5175.0,5.0,Austria,AT,AUT,8901064,Europe
15,18/06/2022,18,06,2022,6158.0,2.0,Austria,AT,AUT,8901064,Europe
16,17/06/2022,17,06,2022,5751.0,7.0,Austria,AT,AUT,8901064,Europe
17,16/06/2022,16,06,2022,4844.0,3.0,Austria,AT,AUT,8901064,Europe
18,15/06/2022,15,06,2022,7272.0,4.0,Austria,AT,AUT,8901064,Europe
19,14/06/2022,14,06,2022,6993.0,2.0,Austria,AT,AUT,8901064,Europe
20,13/06/2022,13,06,2022,4810.0,7.0,Austria,AT,AUT,8901064,Europe
21,12/06/2022,12,06,2022,2858.0,4.0,Austria,AT,AUT,8901064,Europe
22,11/06/2022,11,06,2022,3055.0,4.0,Austria,AT,AUT,8901064,Europe
23,10/06/2022,10,06,2022,4024.0,2.0,Austria,AT,AUT,8901064,Europe
24,09/06/2022,09,06,2022,4297.0,6.0,Austria,AT,AUT,8901064,Europe
25,08/06/2022,08,06,2022,5215.0,2.0,Austria,AT,AUT,8901064,Europe
26,07/06/2022,07,06,2022,3715.0,2.0,Austria,AT,AUT,8901064,Europe
27,06/06/2022,06,06,2022,2383.0,3.0,Austria,AT,AUT,8901064,Europe
28,05/06/2022,05,06,2022,2078.0,3.0,Austria,AT,AUT,8901064,Europe
29,04/06/2022,04,06,2022,2395.0,3.0,Austria,AT,AUT,8901064,Europe
30,03/06/2022,03,06,2022,2707.0,1.0,Austria,AT,AUT,8901064,Europe
31,02/06/2022,02,06,2022,3257.0,6.0,Austria,AT,AUT,8901064,Europe
32,01/06/2022,01,06,2022,3206.0,3.0,Austria,AT,AUT,8901064,Europe
33,31/05/2022,31,05,2022,3585.0,5.0,Austria,AT,AUT,8901064,Europe
34,30/05/2022,30,05,2022,2410.0,3.0,Austria,AT,AUT,8901064,Europe
35,29/05/2022,29,05,2022,1746.0,0.0,Austria,AT,AUT,8901064,Europe
36,28/05/2022,28,05,2022,1890.0,2.0,Austria,AT,AUT,8901064,Europe
37,27/05/2022,27,05,2022,1821.0,1.0,Austria,AT,AUT,8901064,Europe
38,26/05/2022,26,05,2022,1756.0,7.0,Austria,AT,AUT,8901064,Europe
39,25/05/2022,25,05,2022,2605.0,2.0,Austria,AT,AUT,8901064,Europe
40,24/05/2022,24,05,2022,3157.0,13.0,Austria,AT,AUT,8901064,Europe
41,23/05/2022,23,05,2022,2430.0,4.0,Austria,AT,AUT,8901064,Europe
42,22/05/2022,22,05,2022,1755.0,4.0,Austria,AT,AUT,8901064,Europe
43,21/05/2022,21,05,2022,1749.0,5.0,Austria,AT,AUT,8901064,Europe
44,20/05/2022,20,05,2022,2704.0,3.0,Austria,AT,AUT,8901064,Europe
45,19/05/2022,19,05,2022,3140.0,6.0,Austria,AT,AUT,8901064,Europe
46,18/05/2022,18,05,2022,3391.0,5.0,Austria,AT,AUT,8901064,Europe
47,17/05/2022,17,05,2022,4404.0,4.0,Austria,AT,AUT,8901064,Europe
48,16/05/2022,16,05,2022,3272.0,7.0,Austria,AT,AUT,8901064,Europe
49,15/05/2022,15,05,2022,2505.0,4.0,Austria,AT,AUT,8901064,Europe
50,14/05/2022,14,05,2022,3328.0,3.0,Austria,AT,AUT,8901064,Europe
51,13/05/2022,13,05,2022,3707.0,3.0,Austria,AT,AUT,8901064,Europe
52,12/05/2022,12,05,2022,4761.0,12.0,Austria,AT,AUT,8901064,Europe
53,11/05/2022,11,05,2022,5052.0,6.0,Austria,AT,AUT,8901064,Europe
54,10/05/2022,10,05,2022,5960.0,7.0,Austria,AT,AUT,8901064,Europe
55,09/05/2022,09,05,2022,4734.0,7.0,Austria,AT,AUT,8901064,Europe
56,08/05/2022,08,05,2022,3910.0,19.0,Austria,AT,AUT,8901064,Europe
57,07/05/2022,07,05,2022,3459.0,6.0,Austria,AT,AUT,8901064,Europe
58,06/05/2022,06,05,2022,5111.0,10.0,Austria,AT,AUT,8901064,Europe
59,05/05/2022,05,05,2022,6094.0,6.0,Austria,AT,AUT,8901064,Europe
60,04/05/2022,04,05,2022,5980.0,9.0,Austria,AT,AUT,8901064,Europe
61,03/05/2022,03,05,2022,7147.0,14.0,Austria,AT,AUT,8901064,Europe
62,02/05/2022,02,05,2022,5607.0,13.0,Austria,AT,AUT,8901064,Europe
63,01/05/2022,01,05,2022,3940.0,14.0,Austria,AT,AUT,8901064,Europe
64,30/04/2022,30,04,2022,4481.0,7.0,Austria,AT,AUT,8901064,Europe
65,29/04/2022,29,04,2022,5283.0,9.0,Austria,AT,AUT,8901064,Europe
66,28/04/2022,28,04,2022,6091.0,15.0,Austria,AT,AUT,8901064,Europe
67,27/04/2022,27,04,2022,6514.0,17.0,Austria,AT,AUT,8901064,Europe
68,26/04/2022,26,04,2022,8236.0,14.0,Austria,AT,AUT,8901064,Europe
69,25/04/2022,25,04,2022,6182.0,16.0,Austria,AT,AUT,8901064,Europe
70,24/04/2022,24,04,2022,4337.0,11.0,Austria,AT,AUT,8901064,Europe
71,23/04/2022,23,04,2022,5502.0,17.0,Austria,AT,AUT,8901064,Europe
72,22/04/2022,22,04,2022,6504.0,22.0,Austria,AT,AUT,8901064,Europe
73,21/04/2022,21,04,2022,8057.0,27.0,Austria,AT,AUT,8901064,Europe
74,20/04/2022,20,04,2022,10926.0,14.0,Austria,AT,AUT,8901064,Europe
75,19/04/2022,19,04,2022,8512.0,20.0,Austria,AT,AUT,8901064,Europe
76,18/04/2022,18,04,2022,5749.0,15.0,Austria,AT,AUT,8901064,Europe
77,17/04/2022,17,04,2022,5606.0,20.0,Austria,AT,AUT,8901064,Europe
78,16/04/2022,16,04,2022,7419.0,23.0,Austria,AT,AUT,8901064,Europe
79,15/04/2022,15,04,2022,8718.0,22.0,Austria,AT,AUT,8901064,Europe
80,14/04/2022,14,04,2022,9855.0,16.0,Austria,AT,AUT,8901064,Europe
81,13/04/2022,13,04,2022,10343.0,24.0,Austria,AT,AUT,8901064,Europe
82,12/04/2022,12,04,2022,12469.0,33.0,Austria,AT,AUT,8901064,Europe
83,11/04/2022,11,04,2022,9504.0,29.0,Austria,AT,AUT,8901064,Europe
84,10/04/2022,10,04,2022,7312.0,26.0,Austria,AT,AUT,8901064,Europe
85,09/04/2022,09,04,2022,10606.0,29.0,Austria,AT,AUT,8901064,Europe
86,08/04/2022,08,04,2022,12976.0,28.0,Austria,AT,AUT,8901064,Europe
87,07/04/2022,07,04,2022,13848.0,31.0,Austria,AT,AUT,8901064,Europe
88,06/04/2022,06,04,2022,16309.0,38.0,Austria,AT,AUT,8901064,Europe
89,05/04/2022,05,04,2022,20932.0,36.0,Austria,AT,AUT,8901064,Europe
90,04/04/2022,04,04,2022,15292.0,27.0,Austria,AT,AUT,8901064,Europe
91,03/04/2022,03,04,2022,11471.0,40.0,Austria,AT,AUT,8901064,Europe
92,02/04/2022,02,04,2022,13953.0,29.0,Austria,AT,AUT,8901064,Europe
93,01/04/2022,01,04,2022,18935.0,51.0,Austria,AT,AUT,8901064,Europe
94,31/03/2022,31,03,2022,22166.0,43.0,Austria,AT,AUT,8901064,Europe
95,30/03/2022,30,03,2022,26100.0,49.0,Austria,AT,AUT,8901064,Europe
96,29/03/2022,29,03,2022,34080.0,39.0,Austria,AT,AUT,8901064,Europe
97,28/03/2022,28,03,2022,26078.0,35.0,Austria,AT,AUT,8901064,Europe
98,27/03/2022,27,03,2022,20977.0,34.0,Austria,AT,AUT,8901064,Europe
99,26/03/2022,26,03,2022,25563.0,39.0,Austria,AT,AUT,8901064,Europe
100,25/03/2022,25,03,2022,33154.0,47.0,Austria,AT,AUT,8901064,Europe
101,24/03/2022,24,03,2022,37230.0,41.0,Austria,AT,AUT,8901064,Europe
102,23/03/2022,23,03,2022,41161.0,49.0,Austria,AT,AUT,8901064,Europe
103,22/03/2022,22,03,2022,54778.0,35.0,Austria,AT,AUT,8901064,Europe
104,21/03/2022,21,03,2022,37062.0,38.0,Austria,AT,AUT,8901064,Europe
105,20/03/2022,20,03,2022,31253.0,36.0,Austria,AT,AUT,8901064,Europe
106,19/03/2022,19,03,2022,37585.0,34.0,Austria,AT,AUT,8901064,Europe
107,18/03/2022,18,03,2022,42249.0,41.0,Austria,AT,AUT,8901064,Europe
108,17/03/2022,17,03,2022,50842.0,40.0,Austria,AT,AUT,8901064,Europe
109,16/03/2022,16,03,2022,51906.0,25.0,Austria,AT,AUT,8901064,Europe
110,15/03/2022,15,03,2022,63944.0,34.0,Austria,AT,AUT,8901064,Europe
111,14/03/2022,14,03,2022,40263.0,29.0,Austria,AT,AUT,8901064,Europe
112,13/03/2022,13,03,2022,34432.0,27.0,Austria,AT,AUT,8901064,Europe
113,12/03/2022,12,03,2022,37610.0,29.0,Austria,AT,AUT,8901064,Europe
114,11/03/2022,11,03,2022,43717.0,28.0,Austria,AT,AUT,8901064,Europe
115,10/03/2022,10,03,2022,49622.0,26.0,Austria,AT,AUT,8901064,Europe
116,09/03/2022,09,03,2022,50216.0,24.0,Austria,AT,AUT,8901064,Europe
117,08/03/2022,08,03,2022,51285.0,26.0,Austria,AT,AUT,8901064,Europe
118,07/03/2022,07,03,2022,34201.0,32.0,Austria,AT,AUT,8901064,Europe
119,06/03/2022,06,03,2022,26624.0,23.0,Austria,AT,AUT,8901064,Europe
120,05/03/2022,05,03,2022,27695.0,33.0,Austria,AT,AUT,8901064,Europe
121,04/03/2022,04,03,2022,31614.0,33.0,Austria,AT,AUT,8901064,Europe
122,03/03/2022,03,03,2022,32034.0,32.0,Austria,AT,AUT,8901064,Europe
123,02/03/2022,02,03,2022,31788.0,30.0,Austria,AT,AUT,8901064,Europe
124,01/03/2022,01,03,2022,41019.0,40.0,Austria,AT,AUT,8901064,Europe
125,28/02/2022,28,02,2022,27410.0,32.0,Austria,AT,AUT,8901064,Europe
126,27/02/2022,27,02,2022,21280.0,27.0,Austria,AT,AUT,8901064,Europe
127,26/02/2022,26,02,2022,22128.0,31.0,Austria,AT,AUT,8901064,Europe
128,25/02/2022,25,02,2022,25134.0,38.0,Austria,AT,AUT,8901064,Europe
129,24/02/2022,24,02,2022,29834.0,32.0,Austria,AT,AUT,8901064,Europe
130,23/02/2022,23,02,2022,28584.0,28.0,Austria,AT,AUT,8901064,Europe
131,22/02/2022,22,02,2022,35320.0,30.0,Austria,AT,AUT,8901064,Europe
132,21/02/2022,21,02,2022,23720.0,28.0,Austria,AT,AUT,8901064,Europe
133,20/02/2022,20,02,2022,21376.0,24.0,Austria,AT,AUT,8901064,Europe
134,19/02/2022,19,02,2022,21813.0,29.0,Austria,AT,AUT,8901064,Europe
135,18/02/2022,18,02,2022,25775.0,20.0,Austria,AT,AUT,8901064,Europe
136,17/02/2022,17,02,2022,30564.0,30.0,Austria,AT,AUT,8901064,Europe
137,16/02/2022,16,02,2022,30876.0,24.0,Austria,AT,AUT,8901064,Europe
138,15/02/2022,15,02,2022,38769.0,31.0,Austria,AT,AUT,8901064,Europe
139,14/02/2022,14,02,2022,26480.0,33.0,Austria,AT,AUT,8901064,Europe
140,13/02/2022,13,02,2022,24010.0,23.0,Austria,AT,AUT,8901064,Europe
141,12/02/2022,12,02,2022,24966.0,33.0,Austria,AT,AUT,8901064,Europe
142,11/02/2022,11,02,2022,29747.0,32.0,Austria,AT,AUT,8901064,Europe
143,10/02/2022,10,02,2022,33249.0,28.0,Austria,AT,AUT,8901064,Europe
144,09/02/2022,09,02,2022,35174.0,19.0,Austria,AT,AUT,8901064,Europe
145,08/02/2022,08,02,2022,40238.0,19.0,Austria,AT,AUT,8901064,Europe
146,07/02/2022,07,02,2022,29121.0,24.0,Austria,AT,AUT,8901064,Europe
147,06/02/2022,06,02,2022,25927.0,20.0,Austria,AT,AUT,8901064,Europe
148,05/02/2022,05,02,2022,30094.0,27.0,Austria,AT,AUT,8901064,Europe
149,04/02/2022,04,02,2022,33464.0,19.0,Austria,AT,AUT,8901064,Europe
150,03/02/2022,03,02,2022,37000.0,25.0,Austria,AT,AUT,8901064,Europe
151,02/02/2022,02,02,2022,33915.0,21.0,Austria,AT,AUT,8901064,Europe
152,01/02/2022,01,02,2022,44256.0,16.0,Austria,AT,AUT,8901064,Europe
153,31/01/2022,31,01,2022,27888.0,13.0,Austria,AT,AUT,8901064,Europe
154,30/01/2022,30,01,2022,26355.0,16.0,Austria,AT,AUT,8901064,Europe
155,29/01/2022,29,01,2022,29220.0,15.0,Austria,AT,AUT,8901064,Europe
156,28/01/2022,28,01,2022,33715.0,20.0,Austria,AT,AUT,8901064,Europe
157,27/01/2022,27,01,2022,37934.0,17.0,Austria,AT,AUT,8901064,Europe
158,26/01/2022,26,01,2022,35748.0,10.0,Austria,AT,AUT,8901064,Europe
159,25/01/2022,25,01,2022,38153.0,16.0,Austria,AT,AUT,8901064,Europe
160,24/01/2022,24,01,2022,26688.0,12.0,Austria,AT,AUT,8901064,Europe
161,23/01/2022,23,01,2022,25133.0,16.0,Austria,AT,AUT,8901064,Europe
162,22/01/2022,22,01,2022,23352.0,11.0,Austria,AT,AUT,8901064,Europe
163,21/01/2022,21,01,2022,26676.0,17.0,Austria,AT,AUT,8901064,Europe
164,20/01/2022,20,01,2022,29640.0,7.0,Austria,AT,AUT,8901064,Europe
165,19/01/2022,19,01,2022,25164.0,12.0,Austria,AT,AUT,8901064,Europe
166,18/01/2022,18,01,2022,28111.0,8.0,Austria,AT,AUT,8901064,Europe
167,17/01/2022,17,01,2022,18309.0,8.0,Austria,AT,AUT,8901064,Europe
168,16/01/2022,16,01,2022,16127.0,11.0,Austria,AT,AUT,8901064,Europe
169,15/01/2022,15,01,2022,14835.0,8.0,Austria,AT,AUT,8901064,Europe
170,14/01/2022,14,01,2022,17033.0,12.0,Austria,AT,AUT,8901064,Europe
171,13/01/2022,13,01,2022,16917.0,9.0,Austria,AT,AUT,8901064,Europe
172,12/01/2022,12,01,2022,16798.0,9.0,Austria,AT,AUT,8901064,Europe
173,11/01/2022,11,01,2022,16509.0,10.0,Austria,AT,AUT,8901064,Europe
174,10/01/2022,10,01,2022,12632.0,12.0,Austria,AT,AUT,8901064,Europe
175,09/01/2022,09,01,2022,10898.0,13.0,Austria,AT,AUT,8901064,Europe
176,08/01/2022,08,01,2022,10697.0,8.0,Austria,AT,AUT,8901064,Europe
177,07/01/2022,07,01,2022,7028.0,14.0,Austria,AT,AUT,8901064,Europe
178,06/01/2022,06,01,2022,8879.0,9.0,Austria,AT,AUT,8901064,Europe
179,05/01/2022,05,01,2022,8779.0,10.0,Austria,AT,AUT,8901064,Europe
180,04/01/2022,04,01,2022,10067.0,12.0,Austria,AT,AUT,8901064,Europe
181,03/01/2022,03,01,2022,5992.0,22.0,Austria,AT,AUT,8901064,Europe
182,02/01/2022,02,01,2022,3477.0,12.0,Austria,AT,AUT,8901064,Europe
183,01/01/2022,01,01,2022,3000.0,8.0,Austria,AT,AUT,8901064,Europe
184,31/12/2021,31,12,2021,3695.0,14.0,Austria,AT,AUT,8901064,Europe
185,30/12/2021,30,12,2021,3814.0,30.0,Austria,AT,AUT,8901064,Europe
186,29/12/2021,29,12,2021,3174.0,16.0,Austria,AT,AUT,8901064,Europe
187,28/12/2021,28,12,2021,3337.0,25.0,Austria,AT,AUT,8901064,Europe
188,27/12/2021,27,12,2021,2599.0,26.0,Austria,AT,AUT,8901064,Europe
189,26/12/2021,26,12,2021,1734.0,24.0,Austria,AT,AUT,8901064,Europe
190,25/12/2021,25,12,2021,1625.0,21.0,Austria,AT,AUT,8901064,Europe
191,24/12/2021,24,12,2021,2110.0,19.0,Austria,AT,AUT,8901064,Europe
192,23/12/2021,23,12,2021,2263.0,24.0,Austria,AT,AUT,8901064,Europe
193,22/12/2021,22,12,2021,2160.0,23.0,Austria,AT,AUT,8901064,Europe
194,21/12/2021,21,12,2021,2808.0,31.0,Austria,AT,AUT,8901064,Europe
195,20/12/2021,20,12,2021,1952.0,33.0,Austria,AT,AUT,8901064,Europe
196,19/12/2021,19,12,2021,1885.0,37.0,Austria,AT,AUT,8901064,Europe
197,18/12/2021,18,12,2021,1982.0,30.0,Austria,AT,AUT,8901064,Europe
198,17/12/2021,17,12,2021,2347.0,35.0,Austria,AT,AUT,8901064,Europe
199,16/12/2021,16,12,2021,2695.0,40.0,Austria,AT,AUT,8901064,Europe
200,15/12/2021,15,12,2021,2924.0,36.0,Austria,AT,AUT,8901064,Europe
201,14/12/2021,14,12,2021,4124.0,52.0,Austria,AT,AUT,8901064,Europe
202,13/12/2021,13,12,2021,2923.0,50.0,Austria,AT,AUT,8901064,Europe
203,12/12/2021,12,12,2021,3257.0,41.0,Austria,AT,AUT,8901064,Europe
204,11/12/2021,11,12,2021,3256.0,50.0,Austria,AT,AUT,8901064,Europe
205,10/12/2021,10,12,2021,4815.0,57.0,Austria,AT,AUT,8901064,Europe
206,09/12/2021,09,12,2021,3116.0,59.0,Austria,AT,AUT,8901064,Europe
207,08/12/2021,08,12,2021,4312.0,63.0,Austria,AT,AUT,8901064,Europe
208,07/12/2021,07,12,2021,6060.0,70.0,Austria,AT,AUT,8901064,Europe
209,06/12/2021,06,12,2021,4405.0,65.0,Austria,AT,AUT,8901064,Europe
210,05/12/2021,05,12,2021,4261.0,59.0,Austria,AT,AUT,8901064,Europe
211,04/12/2021,04,12,2021,5310.0,70.0,Austria,AT,AUT,8901064,Europe
212,03/12/2021,03,12,2021,6257.0,70.0,Austria,AT,AUT,8901064,Europe
213,02/12/2021,02,12,2021,7243.0,77.0,Austria,AT,AUT,8901064,Europe
214,01/12/2021,01,12,2021,8769.0,75.0,Austria,AT,AUT,8901064,Europe
215,30/11/2021,30,11,2021,10958.0,51.0,Austria,AT,AUT,8901064,Europe
216,29/11/2021,29,11,2021,8110.0,80.0,Austria,AT,AUT,8901064,Europe
217,28/11/2021,28,11,2021,7987.0,71.0,Austria,AT,AUT,8901064,Europe
218,27/11/2021,27,11,2021,9617.0,59.0,Austria,AT,AUT,8901064,Europe
219,26/11/2021,26,11,2021,12046.0,80.0,Austria,AT,AUT,8901064,Europe
220,25/11/2021,25,11,2021,12126.0,74.0,Austria,AT,AUT,8901064,Europe
221,24/11/2021,24,11,2021,14456.0,62.0,Austria,AT,AUT,8901064,Europe
222,23/11/2021,23,11,2021,14516.0,65.0,Austria,AT,AUT,8901064,Europe
223,22/11/2021,22,11,2021,11976.0,66.0,Austria,AT,AUT,8901064,Europe
224,21/11/2021,21,11,2021,11632.0,70.0,Austria,AT,AUT,8901064,Europe
225,20/11/2021,20,11,2021,14091.0,48.0,Austria,AT,AUT,8901064,Europe
226,19/11/2021,19,11,2021,14065.0,66.0,Austria,AT,AUT,8901064,Europe
227,18/11/2021,18,11,2021,14878.0,54.0,Austria,AT,AUT,8901064,Europe
228,17/11/2021,17,11,2021,15024.0,60.0,Austria,AT,AUT,8901064,Europe
229,16/11/2021,16,11,2021,16472.0,51.0,Austria,AT,AUT,8901064,Europe
230,15/11/2021,15,11,2021,10991.0,48.0,Austria,AT,AUT,8901064,Europe
231,14/11/2021,14,11,2021,11196.0,48.0,Austria,AT,AUT,8901064,Europe
232,13/11/2021,13,11,2021,11438.0,60.0,Austria,AT,AUT,8901064,Europe
233,12/11/2021,12,11,2021,12654.0,59.0,Austria,AT,AUT,8901064,Europe
234,11/11/2021,11,11,2021,10587.0,63.0,Austria,AT,AUT,8901064,Europe
235,10/11/2021,10,11,2021,13224.0,31.0,Austria,AT,AUT,8901064,Europe
236,09/11/2021,09,11,2021,11975.0,39.0,Austria,AT,AUT,8901064,Europe
237,08/11/2021,08,11,2021,7760.0,35.0,Austria,AT,AUT,8901064,Europe
238,07/11/2021,07,11,2021,8018.0,29.0,Austria,AT,AUT,8901064,Europe
239,06/11/2021,06,11,2021,8118.0,32.0,Austria,AT,AUT,8901064,Europe
240,05/11/2021,05,11,2021,9706.0,35.0,Austria,AT,AUT,8901064,Europe
241,04/11/2021,04,11,2021,9782.0,29.0,Austria,AT,AUT,8901064,Europe
242,03/11/2021,03,11,2021,8979.0,35.0,Austria,AT,AUT,8901064,Europe
243,02/11/2021,02,11,2021,6582.0,24.0,Austria,AT,AUT,8901064,Europe
244,01/11/2021,01,11,2021,5285.0,24.0,Austria,AT,AUT,8901064,Europe
245,31/10/2021,31,10,2021,4801.0,18.0,Austria,AT,AUT,8901064,Europe
246,30/10/2021,30,10,2021,5630.0,27.0,Austria,AT,AUT,8901064,Europe
247,29/10/2021,29,10,2021,5983.0,14.0,Austria,AT,AUT,8901064,Europe
248,28/10/2021,28,10,2021,5938.0,17.0,Austria,AT,AUT,8901064,Europe
249,27/10/2021,27,10,2021,4311.0,29.0,Austria,AT,AUT,8901064,Europe
250,26/10/2021,26,10,2021,4485.0,25.0,Austria,AT,AUT,8901064,Europe
251,25/10/2021,25,10,2021,3449.0,12.0,Austria,AT,AUT,8901064,Europe
252,24/10/2021,24,10,2021,2797.0,23.0,Austria,AT,AUT,8901064,Europe
253,23/10/2021,23,10,2021,3532.0,17.0,Austria,AT,AUT,8901064,Europe
254,22/10/2021,22,10,2021,3710.0,17.0,Austria,AT,AUT,8901064,Europe
255,21/10/2021,21,10,2021,3487.0,16.0,Austria,AT,AUT,8901064,Europe
256,20/10/2021,20,10,2021,3619.0,14.0,Austria,AT,AUT,8901064,Europe
257,19/10/2021,19,10,2021,3978.0,13.0,Austria,AT,AUT,8901064,Europe
258,18/10/2021,18,10,2021,2729.0,11.0,Austria,AT,AUT,8901064,Europe
259,17/10/2021,17,10,2021,1997.0,20.0,Austria,AT,AUT,8901064,Europe
260,16/10/2021,16,10,2021,2147.0,21.0,Austria,AT,AUT,8901064,Europe
261,15/10/2021,15,10,2021,2382.0,12.0,Austria,AT,AUT,8901064,Europe
262,14/10/2021,14,10,2021,2394.0,11.0,Austria,AT,AUT,8901064,Europe
263,13/10/2021,13,10,2021,2115.0,11.0,Austria,AT,AUT,8901064,Europe
264,12/10/2021,12,10,2021,2720.0,19.0,Austria,AT,AUT,8901064,Europe
265,11/10/2021,11,10,2021,1598.0,12.0,Austria,AT,AUT,8901064,Europe
266,10/10/2021,10,10,2021,1298.0,10.0,Austria,AT,AUT,8901064,Europe
267,09/10/2021,09,10,2021,1585.0,12.0,Austria,AT,AUT,8901064,Europe
268,08/10/2021,08,10,2021,1876.0,8.0,Austria,AT,AUT,8901064,Europe
269,07/10/2021,07,10,2021,1854.0,11.0,Austria,AT,AUT,8901064,Europe
270,06/10/2021,06,10,2021,2037.0,7.0,Austria,AT,AUT,8901064,Europe
271,05/10/2021,05,10,2021,2679.0,16.0,Austria,AT,AUT,8901064,Europe
272,04/10/2021,04,10,2021,1460.0,8.0,Austria,AT,AUT,8901064,Europe
273,03/10/2021,03,10,2021,1371.0,11.0,Austria,AT,AUT,8901064,Europe
274,02/10/2021,02,10,2021,1559.0,15.0,Austria,AT,AUT,8901064,Europe
275,01/10/2021,01,10,2021,1808.0,9.0,Austria,AT,AUT,8901064,Europe
276,30/09/2021,30,09,2021,1738.0,9.0,Austria,AT,AUT,8901064,Europe
277,29/09/2021,29,09,2021,1925.0,8.0,Austria,AT,AUT,8901064,Europe
278,28/09/2021,28,09,2021,2613.0,17.0,Austria,AT,AUT,8901064,Europe
279,27/09/2021,27,09,2021,1589.0,8.0,Austria,AT,AUT,8901064,Europe
280,26/09/2021,26,09,2021,1386.0,11.0,Austria,AT,AUT,8901064,Europe
281,25/09/2021,25,09,2021,1385.0,14.0,Austria,AT,AUT,8901064,Europe
282,24/09/2021,24,09,2021,1830.0,9.0,Austria,AT,AUT,8901064,Europe
283,23/09/2021,23,09,2021,1817.0,10.0,Austria,AT,AUT,8901064,Europe
284,22/09/2021,22,09,2021,1839.0,11.0,Austria,AT,AUT,8901064,Europe
285,21/09/2021,21,09,2021,2106.0,9.0,Austria,AT,AUT,8901064,Europe
286,20/09/2021,20,09,2021,1380.0,12.0,Austria,AT,AUT,8901064,Europe
287,19/09/2021,19,09,2021,1340.0,19.0,Austria,AT,AUT,8901064,Europe
288,18/09/2021,18,09,2021,1429.0,7.0,Austria,AT,AUT,8901064,Europe
289,17/09/2021,17,09,2021,2027.0,11.0,Austria,AT,AUT,8901064,Europe
290,16/09/2021,16,09,2021,2212.0,11.0,Austria,AT,AUT,8901064,Europe
291,15/09/2021,15,09,2021,2319.0,12.0,Austria,AT,AUT,8901064,Europe
292,14/09/2021,14,09,2021,2599.0,15.0,Austria,AT,AUT,8901064,Europe
293,13/09/2021,13,09,2021,1848.0,9.0,Austria,AT,AUT,8901064,Europe
294,12/09/2021,12,09,2021,1390.0,3.0,Austria,AT,AUT,8901064,Europe
295,11/09/2021,11,09,2021,1838.0,7.0,Austria,AT,AUT,8901064,Europe
296,10/09/2021,10,09,2021,2246.0,11.0,Austria,AT,AUT,8901064,Europe
297,09/09/2021,09,09,2021,2338.0,10.0,Austria,AT,AUT,8901064,Europe
298,08/09/2021,08,09,2021,2169.0,8.0,Austria,AT,AUT,8901064,Europe
299,07/09/2021,07,09,2021,2300.0,8.0,Austria,AT,AUT,8901064,Europe
300,06/09/2021,06,09,2021,1801.0,4.0,Austria,AT,AUT,8901064,Europe
301,05/09/2021,05,09,2021,1391.0,9.0,Austria,AT,AUT,8901064,Europe
302,04/09/2021,04,09,2021,1576.0,9.0,Austria,AT,AUT,8901064,Europe
303,03/09/2021,03,09,2021,1932.0,6.0,Austria,AT,AUT,8901064,Europe
304,02/09/2021,02,09,2021,1692.0,8.0,Austria,AT,AUT,8901064,Europe
305,01/09/2021,01,09,2021,1556.0,4.0,Austria,AT,AUT,8901064,Europe
306,31/08/2021,31,08,2021,1852.0,4.0,Austria,AT,AUT,8901064,Europe
307,30/08/2021,30,08,2021,1281.0,3.0,Austria,AT,AUT,8901064,Europe
308,29/08/2021,29,08,2021,1081.0,3.0,Austria,AT,AUT,8901064,Europe
309,28/08/2021,28,08,2021,1345.0,9.0,Austria,AT,AUT,8901064,Europe
310,27/08/2021,27,08,2021,1378.0,6.0,Austria,AT,AUT,8901064,Europe
311,26/08/2021,26,08,2021,1404.0,3.0,Austria,AT,AUT,8901064,Europe
312,25/08/2021,25,08,2021,1450.0,6.0,Austria,AT,AUT,8901064,Europe
313,24/08/2021,24,08,2021,1621.0,2.0,Austria,AT,AUT,8901064,Europe
314,23/08/2021,23,08,2021,1154.0,6.0,Austria,AT,AUT,8901064,Europe
315,22/08/2021,22,08,2021,983.0,2.0,Austria,AT,AUT,8901064,Europe
316,21/08/2021,21,08,2021,1106.0,3.0,Austria,AT,AUT,8901064,Europe
