,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2020,continentExp
9160,24/12/2020,24,12,2020,21138.0,710.0,Germany,DE,DEU,83166711,Europe
9161,23/12/2020,23,12,2020,33968.0,1252.0,Germany,DE,DEU,83166711,Europe
9162,22/12/2020,22,12,2020,28980.0,1199.0,Germany,DE,DEU,83166711,Europe
9163,21/12/2020,21,12,2020,20296.0,925.0,Germany,DE,DEU,83166711,Europe
9164,20/12/2020,20,12,2020,13898.0,544.0,Germany,DE,DEU,83166711,Europe
9165,19/12/2020,19,12,2020,21694.0,774.0,Germany,DE,DEU,83166711,Europe
9166,18/12/2020,18,12,2020,29770.0,1047.0,Germany,DE,DEU,83166711,Europe
9167,17/12/2020,17,12,2020,31953.0,1167.0,Germany,DE,DEU,83166711,Europe
9168,16/12/2020,16,12,2020,31363.0,1070.0,Germany,DE,DEU,83166711,Europe
9169,15/12/2020,15,12,2020,26930.0,1015.0,Germany,DE,DEU,83166711,Europe
9170,14/12/2020,14,12,2020,19073.0,828.0,Germany,DE,DEU,83166711,Europe
9171,13/12/2020,13,12,2020,12500.0,519.0,Germany,DE,DEU,83166711,Europe
9172,12/12/2020,12,12,2020,20606.0,769.0,Germany,DE,DEU,83166711,Europe
9173,11/12/2020,11,12,2020,27254.0,978.0,Germany,DE,DEU,83166711,Europe
9174,10/12/2020,10,12,2020,29041.0,1078.0,Germany,DE,DEU,83166711,Europe
9175,09/12/2020,09,12,2020,27638.0,848.0,Germany,DE,DEU,83166711,Europe
9176,08/12/2020,08,12,2020,22797.0,864.0,Germany,DE,DEU,83166711,Europe
9177,07/12/2020,07,12,2020,16464.0,695.0,Germany,DE,DEU,83166711,Europe
9178,06/12/2020,06,12,2020,10235.0,360.0,Germany,DE,DEU,83166711,Europe
9179,05/12/2020,05,12,2020,15726.0,513.0,Germany,DE,DEU,83166711,Europe
9180,04/12/2020,04,12,2020,22255.0,812.0,Germany,DE,DEU,83166711,Europe
9181,03/12/2020,03,12,2020,24426.0,851.0,Germany,DE,DEU,83166711,Europe
9182,02/12/2020,02,12,2020,23204.0,738.0,Germany,DE,DEU,83166711,Europe
9183,01/12/2020,01,12,2020,19217.0,658.0,Germany,DE,DEU,83166711,Europe
9184,30/11/2020,30,11,2020,13296.0,537.0,Germany,DE,DEU,83166711,Europe
9185,29/11/2020,29,11,2020,8785.0,326.0,Germany,DE,DEU,83166711,Europe
9186,28/11/2020,28,11,2020,14942.0,405.0,Germany,DE,DEU,83166711,Europe
9187,27/11/2020,27,11,2020,20144.0,626.0,Germany,DE,DEU,83166711,Europe
9188,26/11/2020,26,11,2020,22766.0,658.0,Germany,DE,DEU,83166711,Europe
9189,25/11/2020,25,11,2020,22051.0,590.0,Germany,DE,DEU,83166711,Europe
9190,24/11/2020,24,11,2020,19411.0,509.0,Germany,DE,DEU,83166711,Europe
9191,23/11/2020,23,11,2020,15075.0,472.0,Germany,DE,DEU,83166711,Europe
9192,22/11/2020,22,11,2020,8824.0,285.0,Germany,DE,DEU,83166711,Europe
9193,21/11/2020,21,11,2020,14772.0,344.0,Germany,DE,DEU,83166711,Europe
9194,20/11/2020,20,11,2020,22296.0,532.0,Germany,DE,DEU,83166711,Europe
9195,19/11/2020,19,11,2020,23763.0,565.0,Germany,DE,DEU,83166711,Europe
9196,18/11/2020,18,11,2020,23703.0,531.0,Germany,DE,DEU,83166711,Europe
9197,17/11/2020,17,11,2020,20354.0,512.0,Germany,DE,DEU,83166711,Europe
9198,16/11/2020,16,11,2020,14697.0,449.0,Germany,DE,DEU,83166711,Europe
9199,15/11/2020,15,11,2020,8849.0,224.0,Germany,DE,DEU,83166711,Europe
9200,14/11/2020,14,11,2020,15796.0,372.0,Germany,DE,DEU,83166711,Europe
9201,13/11/2020,13,11,2020,21378.0,416.0,Germany,DE,DEU,83166711,Europe
9202,12/11/2020,12,11,2020,23525.0,431.0,Germany,DE,DEU,83166711,Europe
9203,11/11/2020,11,11,2020,22706.0,420.0,Germany,DE,DEU,83166711,Europe
9204,10/11/2020,10,11,2020,19621.0,346.0,Germany,DE,DEU,83166711,Europe
9205,09/11/2020,09,11,2020,15988.0,323.0,Germany,DE,DEU,83166711,Europe
9206,08/11/2020,08,11,2020,10136.0,165.0,Germany,DE,DEU,83166711,Europe
9207,07/11/2020,07,11,2020,15932.0,219.0,Germany,DE,DEU,83166711,Europe
9208,06/11/2020,06,11,2020,21583.0,253.0,Germany,DE,DEU,83166711,Europe
9209,05/11/2020,05,11,2020,22283.0,339.0,Germany,DE,DEU,83166711,Europe
9210,04/11/2020,04,11,2020,21204.0,316.0,Germany,DE,DEU,83166711,Europe
9211,03/11/2020,03,11,2020,19358.0,331.0,Germany,DE,DEU,83166711,Europe
9212,02/11/2020,02,11,2020,15256.0,278.0,Germany,DE,DEU,83166711,Europe
9213,01/11/2020,01,11,2020,10525.0,170.0,Germany,DE,DEU,83166711,Europe
9214,31/10/2020,31,10,2020,13998.0,194.0,Germany,DE,DEU,83166711,Europe
9215,30/10/2020,30,10,2020,19408.0,260.0,Germany,DE,DEU,83166711,Europe
9216,29/10/2020,29,10,2020,19853.0,270.0,Germany,DE,DEU,83166711,Europe
9217,28/10/2020,28,10,2020,19247.0,248.0,Germany,DE,DEU,83166711,Europe
9218,27/10/2020,27,10,2020,15943.0,238.0,Germany,DE,DEU,83166711,Europe
9219,26/10/2020,26,10,2020,12027.0,240.0,Germany,DE,DEU,83166711,Europe
9220,25/10/2020,25,10,2020,7453.0,125.0,Germany,DE,DEU,83166711,Europe
9221,24/10/2020,24,10,2020,11101.0,123.0,Germany,DE,DEU,83166711,Europe
9222,23/10/2020,23,10,2020,14041.0,199.0,Germany,DE,DEU,83166711,Europe
9223,22/10/2020,22,10,2020,13934.0,206.0,Germany,DE,DEU,83166711,Europe
9224,21/10/2020,21,10,2020,12411.0,143.0,Germany,DE,DEU,83166711,Europe
9225,20/10/2020,20,10,2020,9453.0,130.0,Germany,DE,DEU,83166711,Europe
9226,19/10/2020,19,10,2020,6491.0,87.0,Germany,DE,DEU,83166711,Europe
9227,18/10/2020,18,10,2020,3679.0,54.0,Germany,DE,DEU,83166711,Europe
9228,17/10/2020,17,10,2020,5688.0,60.0,Germany,DE,DEU,83166711,Europe
9229,16/10/2020,16,10,2020,7979.0,90.0,Germany,DE,DEU,83166711,Europe
9230,15/10/2020,15,10,2020,7905.0,81.0,Germany,DE,DEU,83166711,Europe
9231,14/10/2020,14,10,2020,7250.0,63.0,Germany,DE,DEU,83166711,Europe
9232,13/10/2020,13,10,2020,5369.0,57.0,Germany,DE,DEU,83166711,Europe
9233,12/10/2020,12,10,2020,4189.0,59.0,Germany,DE,DEU,83166711,Europe
9234,11/10/2020,11,10,2020,2271.0,25.0,Germany,DE,DEU,83166711,Europe
9235,10/10/2020,10,10,2020,3629.0,39.0,Germany,DE,DEU,83166711,Europe
9236,09/10/2020,09,10,2020,5063.0,44.0,Germany,DE,DEU,83166711,Europe
9237,08/10/2020,08,10,2020,4666.0,42.0,Germany,DE,DEU,83166711,Europe
9238,07/10/2020,07,10,2020,4495.0,34.0,Germany,DE,DEU,83166711,Europe
9239,06/10/2020,06,10,2020,3591.0,27.0,Germany,DE,DEU,83166711,Europe
9240,05/10/2020,05,10,2020,2412.0,34.0,Germany,DE,DEU,83166711,Europe
9241,04/10/2020,04,10,2020,1155.0,9.0,Germany,DE,DEU,83166711,Europe
9242,03/10/2020,03,10,2020,2197.0,12.0,Germany,DE,DEU,83166711,Europe
9243,02/10/2020,02,10,2020,2925.0,25.0,Germany,DE,DEU,83166711,Europe
9244,01/10/2020,01,10,2020,2926.0,26.0,Germany,DE,DEU,83166711,Europe
9245,30/09/2020,30,09,2020,2737.0,16.0,Germany,DE,DEU,83166711,Europe
9246,29/09/2020,29,09,2020,2165.0,15.0,Germany,DE,DEU,83166711,Europe
9247,28/09/2020,28,09,2020,1834.0,19.0,Germany,DE,DEU,83166711,Europe
9248,27/09/2020,27,09,2020,874.0,7.0,Germany,DE,DEU,83166711,Europe
9249,26/09/2020,26,09,2020,1785.0,26.0,Germany,DE,DEU,83166711,Europe
9250,25/09/2020,25,09,2020,2335.0,15.0,Germany,DE,DEU,83166711,Europe
9251,24/09/2020,24,09,2020,2392.0,18.0,Germany,DE,DEU,83166711,Europe
9252,23/09/2020,23,09,2020,2214.0,11.0,Germany,DE,DEU,83166711,Europe
9253,22/09/2020,22,09,2020,1815.0,15.0,Germany,DE,DEU,83166711,Europe
9254,21/09/2020,21,09,2020,1657.0,18.0,Germany,DE,DEU,83166711,Europe
9255,20/09/2020,20,09,2020,690.0,10.0,Germany,DE,DEU,83166711,Europe
9256,19/09/2020,19,09,2020,1392.0,12.0,Germany,DE,DEU,83166711,Europe
9257,18/09/2020,18,09,2020,2169.0,15.0,Germany,DE,DEU,83166711,Europe
9258,17/09/2020,17,09,2020,2357.0,9.0,Germany,DE,DEU,83166711,Europe
9259,16/09/2020,16,09,2020,2193.0,15.0,Germany,DE,DEU,83166711,Europe
9260,15/09/2020,15,09,2020,2004.0,16.0,Germany,DE,DEU,83166711,Europe
9261,14/09/2020,14,09,2020,1488.0,5.0,Germany,DE,DEU,83166711,Europe
9262,13/09/2020,13,09,2020,762.0,8.0,Germany,DE,DEU,83166711,Europe
9263,12/09/2020,12,09,2020,1223.0,8.0,Germany,DE,DEU,83166711,Europe
9264,11/09/2020,11,09,2020,1651.0,12.0,Germany,DE,DEU,83166711,Europe
9265,10/09/2020,10,09,2020,1589.0,6.0,Germany,DE,DEU,83166711,Europe
9266,09/09/2020,09,09,2020,1745.0,9.0,Germany,DE,DEU,83166711,Europe
9267,08/09/2020,08,09,2020,1381.0,19.0,Germany,DE,DEU,83166711,Europe
9268,07/09/2020,07,09,2020,1413.0,6.0,Germany,DE,DEU,83166711,Europe
9269,06/09/2020,06,09,2020,581.0,4.0,Germany,DE,DEU,83166711,Europe
9270,05/09/2020,05,09,2020,1106.0,7.0,Germany,DE,DEU,83166711,Europe
9271,04/09/2020,04,09,2020,1495.0,7.0,Germany,DE,DEU,83166711,Europe
9272,03/09/2020,03,09,2020,1517.0,7.0,Germany,DE,DEU,83166711,Europe
9273,02/09/2020,02,09,2020,1411.0,3.0,Germany,DE,DEU,83166711,Europe
9274,01/09/2020,01,09,2020,1323.0,3.0,Germany,DE,DEU,83166711,Europe
9275,31/08/2020,31,08,2020,1186.0,4.0,Germany,DE,DEU,83166711,Europe
9276,30/08/2020,30,08,2020,537.0,3.0,Germany,DE,DEU,83166711,Europe
9277,29/08/2020,29,08,2020,834.0,2.0,Germany,DE,DEU,83166711,Europe
9278,28/08/2020,28,08,2020,1390.0,3.0,Germany,DE,DEU,83166711,Europe
9279,27/08/2020,27,08,2020,1543.0,1.0,Germany,DE,DEU,83166711,Europe
9280,26/08/2020,26,08,2020,1618.0,2.0,Germany,DE,DEU,83166711,Europe
9281,25/08/2020,25,08,2020,1486.0,2.0,Germany,DE,DEU,83166711,Europe
9282,24/08/2020,24,08,2020,1426.0,5.0,Germany,DE,DEU,83166711,Europe
9283,23/08/2020,23,08,2020,565.0,0.0,Germany,DE,DEU,83166711,Europe
9284,22/08/2020,22,08,2020,919.0,2.0,Germany,DE,DEU,83166711,Europe
9285,21/08/2020,21,08,2020,1656.0,3.0,Germany,DE,DEU,83166711,Europe
9286,20/08/2020,20,08,2020,1620.0,7.0,Germany,DE,DEU,83166711,Europe
9287,19/08/2020,19,08,2020,1753.0,1.0,Germany,DE,DEU,83166711,Europe
9288,18/08/2020,18,08,2020,1533.0,10.0,Germany,DE,DEU,83166711,Europe
9289,17/08/2020,17,08,2020,1549.0,8.0,Germany,DE,DEU,83166711,Europe
9290,16/08/2020,16,08,2020,494.0,5.0,Germany,DE,DEU,83166711,Europe
9291,15/08/2020,15,08,2020,756.0,4.0,Germany,DE,DEU,83166711,Europe
9292,14/08/2020,14,08,2020,1376.0,6.0,Germany,DE,DEU,83166711,Europe
9293,13/08/2020,13,08,2020,1491.0,2.0,Germany,DE,DEU,83166711,Europe
9294,12/08/2020,12,08,2020,1541.0,10.0,Germany,DE,DEU,83166711,Europe
9295,11/08/2020,11,08,2020,1193.0,2.0,Germany,DE,DEU,83166711,Europe
9296,10/08/2020,10,08,2020,1105.0,2.0,Germany,DE,DEU,83166711,Europe
9297,09/08/2020,09,08,2020,321.0,2.0,Germany,DE,DEU,83166711,Europe
9298,08/08/2020,08,08,2020,710.0,2.0,Germany,DE,DEU,83166711,Europe
9299,07/08/2020,07,08,2020,1006.0,5.0,Germany,DE,DEU,83166711,Europe
9300,06/08/2020,06,08,2020,1170.0,7.0,Germany,DE,DEU,83166711,Europe
9301,05/08/2020,05,08,2020,1112.0,3.0,Germany,DE,DEU,83166711,Europe
9302,04/08/2020,04,08,2020,950.0,6.0,Germany,DE,DEU,83166711,Europe
9303,03/08/2020,03,08,2020,799.0,9.0,Germany,DE,DEU,83166711,Europe
9304,02/08/2020,02,08,2020,305.0,1.0,Germany,DE,DEU,83166711,Europe
9305,01/08/2020,01,08,2020,562.0,1.0,Germany,DE,DEU,83166711,Europe
9306,31/07/2020,31,07,2020,914.0,13.0,Germany,DE,DEU,83166711,Europe
9307,30/07/2020,30,07,2020,864.0,5.0,Germany,DE,DEU,83166711,Europe
9308,29/07/2020,29,07,2020,912.0,5.0,Germany,DE,DEU,83166711,Europe
9309,28/07/2020,28,07,2020,756.0,4.0,Germany,DE,DEU,83166711,Europe
9310,27/07/2020,27,07,2020,529.0,7.0,Germany,DE,DEU,83166711,Europe
9311,26/07/2020,26,07,2020,212.0,0.0,Germany,DE,DEU,83166711,Europe
9312,25/07/2020,25,07,2020,543.0,3.0,Germany,DE,DEU,83166711,Europe
9313,24/07/2020,24,07,2020,810.0,10.0,Germany,DE,DEU,83166711,Europe
9314,23/07/2020,23,07,2020,694.0,3.0,Germany,DE,DEU,83166711,Europe
9315,22/07/2020,22,07,2020,699.0,9.0,Germany,DE,DEU,83166711,Europe
9316,21/07/2020,21,07,2020,524.0,4.0,Germany,DE,DEU,83166711,Europe
9317,20/07/2020,20,07,2020,456.0,4.0,Germany,DE,DEU,83166711,Europe
9318,19/07/2020,19,07,2020,179.0,4.0,Germany,DE,DEU,83166711,Europe
9319,18/07/2020,18,07,2020,443.0,0.0,Germany,DE,DEU,83166711,Europe
9320,17/07/2020,17,07,2020,523.0,6.0,Germany,DE,DEU,83166711,Europe
9321,16/07/2020,16,07,2020,557.0,7.0,Germany,DE,DEU,83166711,Europe
9322,15/07/2020,15,07,2020,541.0,6.0,Germany,DE,DEU,83166711,Europe
9323,14/07/2020,14,07,2020,468.0,2.0,Germany,DE,DEU,83166711,Europe
9324,13/07/2020,13,07,2020,329.0,5.0,Germany,DE,DEU,83166711,Europe
9325,12/07/2020,12,07,2020,131.0,1.0,Germany,DE,DEU,83166711,Europe
9326,11/07/2020,11,07,2020,277.0,0.0,Germany,DE,DEU,83166711,Europe
9327,10/07/2020,10,07,2020,425.0,3.0,Germany,DE,DEU,83166711,Europe
9328,09/07/2020,09,07,2020,424.0,5.0,Germany,DE,DEU,83166711,Europe
9329,08/07/2020,08,07,2020,450.0,6.0,Germany,DE,DEU,83166711,Europe
9330,07/07/2020,07,07,2020,392.0,4.0,Germany,DE,DEU,83166711,Europe
9331,06/07/2020,06,07,2020,323.0,6.0,Germany,DE,DEU,83166711,Europe
9332,05/07/2020,05,07,2020,144.0,4.0,Germany,DE,DEU,83166711,Europe
9333,04/07/2020,04,07,2020,294.0,2.0,Germany,DE,DEU,83166711,Europe
9334,03/07/2020,03,07,2020,427.0,6.0,Germany,DE,DEU,83166711,Europe
9335,02/07/2020,02,07,2020,472.0,4.0,Germany,DE,DEU,83166711,Europe
9336,01/07/2020,01,07,2020,483.0,5.0,Germany,DE,DEU,83166711,Europe
9337,30/06/2020,30,06,2020,458.0,1.0,Germany,DE,DEU,83166711,Europe
9338,29/06/2020,29,06,2020,415.0,4.0,Germany,DE,DEU,83166711,Europe
9339,28/06/2020,28,06,2020,201.0,0.0,Germany,DE,DEU,83166711,Europe
9340,27/06/2020,27,06,2020,325.0,2.0,Germany,DE,DEU,83166711,Europe
9341,26/06/2020,26,06,2020,574.0,7.0,Germany,DE,DEU,83166711,Europe
9342,25/06/2020,25,06,2020,571.0,5.0,Germany,DE,DEU,83166711,Europe
9343,24/06/2020,24,06,2020,506.0,2.0,Germany,DE,DEU,83166711,Europe
9344,23/06/2020,23,06,2020,541.0,4.0,Germany,DE,DEU,83166711,Europe
9345,22/06/2020,22,06,2020,444.0,1.0,Germany,DE,DEU,83166711,Europe
9346,21/06/2020,21,06,2020,223.0,3.0,Germany,DE,DEU,83166711,Europe
9347,20/06/2020,20,06,2020,569.0,4.0,Germany,DE,DEU,83166711,Europe
9348,19/06/2020,19,06,2020,990.0,9.0,Germany,DE,DEU,83166711,Europe
9349,18/06/2020,18,06,2020,764.0,3.0,Germany,DE,DEU,83166711,Europe
9350,17/06/2020,17,06,2020,864.0,7.0,Germany,DE,DEU,83166711,Europe
9351,16/06/2020,16,06,2020,519.0,11.0,Germany,DE,DEU,83166711,Europe
9352,15/06/2020,15,06,2020,260.0,4.0,Germany,DE,DEU,83166711,Europe
9353,14/06/2020,14,06,2020,172.0,6.0,Germany,DE,DEU,83166711,Europe
9354,13/06/2020,13,06,2020,299.0,1.0,Germany,DE,DEU,83166711,Europe
9355,12/06/2020,12,06,2020,353.0,12.0,Germany,DE,DEU,83166711,Europe
9356,11/06/2020,11,06,2020,281.0,1.0,Germany,DE,DEU,83166711,Europe
9357,10/06/2020,10,06,2020,518.0,10.0,Germany,DE,DEU,83166711,Europe
9358,09/06/2020,09,06,2020,426.0,1.0,Germany,DE,DEU,83166711,Europe
9359,08/06/2020,08,06,2020,297.0,3.0,Germany,DE,DEU,83166711,Europe
9360,07/06/2020,07,06,2020,164.0,4.0,Germany,DE,DEU,83166711,Europe
9361,06/06/2020,06,06,2020,285.0,5.0,Germany,DE,DEU,83166711,Europe
9362,05/06/2020,05,06,2020,437.0,5.0,Germany,DE,DEU,83166711,Europe
9363,04/06/2020,04,06,2020,528.0,7.0,Germany,DE,DEU,83166711,Europe
9364,03/06/2020,03,06,2020,496.0,10.0,Germany,DE,DEU,83166711,Europe
9365,02/06/2020,02,06,2020,307.0,8.0,Germany,DE,DEU,83166711,Europe
9366,01/06/2020,01,06,2020,136.0,5.0,Germany,DE,DEU,83166711,Europe
9367,31/05/2020,31,05,2020,178.0,3.0,Germany,DE,DEU,83166711,Europe
9368,30/05/2020,30,05,2020,374.0,4.0,Germany,DE,DEU,83166711,Europe
9369,29/05/2020,29,05,2020,445.0,8.0,Germany,DE,DEU,83166711,Europe
9370,28/05/2020,28,05,2020,529.0,10.0,Germany,DE,DEU,83166711,Europe
9371,27/05/2020,27,05,2020,652.0,12.0,Germany,DE,DEU,83166711,Europe
9372,26/05/2020,26,05,2020,617.0,15.0,Germany,DE,DEU,83166711,Europe
9373,25/05/2020,25,05,2020,411.0,13.0,Germany,DE,DEU,83166711,Europe
9374,24/05/2020,24,05,2020,219.0,5.0,Germany,DE,DEU,83166711,Europe
9375,23/05/2020,23,05,2020,337.0,11.0,Germany,DE,DEU,83166711,Europe
9376,22/05/2020,22,05,2020,526.0,16.0,Germany,DE,DEU,83166711,Europe
9377,21/05/2020,21,05,2020,419.0,7.0,Germany,DE,DEU,83166711,Europe
9378,20/05/2020,20,05,2020,832.0,23.0,Germany,DE,DEU,83166711,Europe
9379,19/05/2020,19,05,2020,728.0,26.0,Germany,DE,DEU,83166711,Europe
9380,18/05/2020,18,05,2020,543.0,23.0,Germany,DE,DEU,83166711,Europe
9381,17/05/2020,17,05,2020,316.0,8.0,Germany,DE,DEU,83166711,Europe
9382,16/05/2020,16,05,2020,462.0,20.0,Germany,DE,DEU,83166711,Europe
9383,15/05/2020,15,05,2020,728.0,31.0,Germany,DE,DEU,83166711,Europe
9384,14/05/2020,14,05,2020,808.0,20.0,Germany,DE,DEU,83166711,Europe
9385,13/05/2020,13,05,2020,912.0,27.0,Germany,DE,DEU,83166711,Europe
9386,12/05/2020,12,05,2020,854.0,34.0,Germany,DE,DEU,83166711,Europe
9387,11/05/2020,11,05,2020,685.0,26.0,Germany,DE,DEU,83166711,Europe
9388,10/05/2020,10,05,2020,341.0,14.0,Germany,DE,DEU,83166711,Europe
9389,09/05/2020,09,05,2020,678.0,23.0,Germany,DE,DEU,83166711,Europe
9390,08/05/2020,08,05,2020,978.0,45.0,Germany,DE,DEU,83166711,Europe
9391,07/05/2020,07,05,2020,1203.0,49.0,Germany,DE,DEU,83166711,Europe
9392,06/05/2020,06,05,2020,1221.0,40.0,Germany,DE,DEU,83166711,Europe
9393,05/05/2020,05,05,2020,1092.0,45.0,Germany,DE,DEU,83166711,Europe
9394,04/05/2020,04,05,2020,730.0,41.0,Germany,DE,DEU,83166711,Europe
9395,03/05/2020,03,05,2020,425.0,16.0,Germany,DE,DEU,83166711,Europe
9396,02/05/2020,02,05,2020,620.0,36.0,Germany,DE,DEU,83166711,Europe
9397,01/05/2020,01,05,2020,918.0,48.0,Germany,DE,DEU,83166711,Europe
9398,30/04/2020,30,04,2020,1461.0,71.0,Germany,DE,DEU,83166711,Europe
9399,29/04/2020,29,04,2020,1431.0,58.0,Germany,DE,DEU,83166711,Europe
9400,28/04/2020,28,04,2020,1465.0,83.0,Germany,DE,DEU,83166711,Europe
9401,27/04/2020,27,04,2020,1119.0,75.0,Germany,DE,DEU,83166711,Europe
9402,26/04/2020,26,04,2020,704.0,30.0,Germany,DE,DEU,83166711,Europe
9403,25/04/2020,25,04,2020,1271.0,80.0,Germany,DE,DEU,83166711,Europe
9404,24/04/2020,24,04,2020,1904.0,84.0,Germany,DE,DEU,83166711,Europe
9405,23/04/2020,23,04,2020,2092.0,117.0,Germany,DE,DEU,83166711,Europe
9406,22/04/2020,22,04,2020,2487.0,125.0,Germany,DE,DEU,83166711,Europe
9407,21/04/2020,21,04,2020,2185.0,141.0,Germany,DE,DEU,83166711,Europe
9408,20/04/2020,20,04,2020,1712.0,150.0,Germany,DE,DEU,83166711,Europe
9409,19/04/2020,19,04,2020,1377.0,119.0,Germany,DE,DEU,83166711,Europe
9410,18/04/2020,18,04,2020,2108.0,123.0,Germany,DE,DEU,83166711,Europe
9411,17/04/2020,17,04,2020,3047.0,174.0,Germany,DE,DEU,83166711,Europe
9412,16/04/2020,16,04,2020,3419.0,191.0,Germany,DE,DEU,83166711,Europe
9413,15/04/2020,15,04,2020,3325.0,233.0,Germany,DE,DEU,83166711,Europe
9414,14/04/2020,14,04,2020,2466.0,219.0,Germany,DE,DEU,83166711,Europe
9415,13/04/2020,13,04,2020,1598.0,164.0,Germany,DE,DEU,83166711,Europe
9416,12/04/2020,12,04,2020,1867.0,169.0,Germany,DE,DEU,83166711,Europe
9417,11/04/2020,11,04,2020,2884.0,201.0,Germany,DE,DEU,83166711,Europe
9418,10/04/2020,10,04,2020,3355.0,209.0,Germany,DE,DEU,83166711,Europe
9419,09/04/2020,09,04,2020,4909.0,326.0,Germany,DE,DEU,83166711,Europe
9420,08/04/2020,08,04,2020,5276.0,344.0,Germany,DE,DEU,83166711,Europe
9421,07/04/2020,07,04,2020,5189.0,340.0,Germany,DE,DEU,83166711,Europe
9422,06/04/2020,06,04,2020,3660.0,291.0,Germany,DE,DEU,83166711,Europe
9423,05/04/2020,05,04,2020,2536.0,182.0,Germany,DE,DEU,83166711,Europe
9424,04/04/2020,04,04,2020,4341.0,246.0,Germany,DE,DEU,83166711,Europe
9425,03/04/2020,03,04,2020,6190.0,397.0,Germany,DE,DEU,83166711,Europe
9426,02/04/2020,02,04,2020,6550.0,420.0,Germany,DE,DEU,83166711,Europe
9427,01/04/2020,01,04,2020,6259.0,376.0,Germany,DE,DEU,83166711,Europe
9428,31/03/2020,31,03,2020,6059.0,383.0,Germany,DE,DEU,83166711,Europe
9429,30/03/2020,30,03,2020,4119.0,266.0,Germany,DE,DEU,83166711,Europe
9430,29/03/2020,29,03,2020,3078.0,166.0,Germany,DE,DEU,83166711,Europe
9431,28/03/2020,28,03,2020,4720.0,247.0,Germany,DE,DEU,83166711,Europe
9432,27/03/2020,27,03,2020,5981.0,265.0,Germany,DE,DEU,83166711,Europe
9433,26/03/2020,26,03,2020,5902.0,267.0,Germany,DE,DEU,83166711,Europe
9434,25/03/2020,25,03,2020,5681.0,218.0,Germany,DE,DEU,83166711,Europe
9435,24/03/2020,24,03,2020,4879.0,167.0,Germany,DE,DEU,83166711,Europe
9436,23/03/2020,23,03,2020,3731.0,130.0,Germany,DE,DEU,83166711,Europe
9437,22/03/2020,22,03,2020,2265.0,80.0,Germany,DE,DEU,83166711,Europe
9438,21/03/2020,21,03,2020,3357.0,95.0,Germany,DE,DEU,83166711,Europe
9439,20/03/2020,20,03,2020,4056.0,96.0,Germany,DE,DEU,83166711,Europe
9440,19/03/2020,19,03,2020,4061.0,65.0,Germany,DE,DEU,83166711,Europe
9441,18/03/2020,18,03,2020,3600.0,63.0,Germany,DE,DEU,83166711,Europe
9442,17/03/2020,17,03,2020,3033.0,44.0,Germany,DE,DEU,83166711,Europe
9443,16/03/2020,16,03,2020,2037.0,35.0,Germany,DE,DEU,83166711,Europe
9444,15/03/2020,15,03,2020,980.0,15.0,Germany,DE,DEU,83166711,Europe
9445,14/03/2020,14,03,2020,1303.0,20.0,Germany,DE,DEU,83166711,Europe
9446,13/03/2020,13,03,2020,1464.0,16.0,Germany,DE,DEU,83166711,Europe
9447,12/03/2020,12,03,2020,991.0,12.0,Germany,DE,DEU,83166711,Europe
9448,11/03/2020,11,03,2020,757.0,10.0,Germany,DE,DEU,83166711,Europe
9449,10/03/2020,10,03,2020,595.0,4.0,Germany,DE,DEU,83166711,Europe
9450,09/03/2020,09,03,2020,347.0,7.0,Germany,DE,DEU,83166711,Europe
9451,08/03/2020,08,03,2020,105.0,1.0,Germany,DE,DEU,83166711,Europe
9452,07/03/2020,07,03,2020,142.0,4.0,Germany,DE,DEU,83166711,Europe
9453,06/03/2020,06,03,2020,187.0,4.0,Germany,DE,DEU,83166711,Europe
9454,05/03/2020,05,03,2020,186.0,1.0,Germany,DE,DEU,83166711,Europe
9455,04/03/2020,04,03,2020,157.0,2.0,Germany,DE,DEU,83166711,Europe
9456,03/03/2020,03,03,2020,84.0,0.0,Germany,DE,DEU,83166711,Europe
9457,02/03/2020,02,03,2020,43.0,0.0,Germany,DE,DEU,83166711,Europe
9458,01/03/2020,01,03,2020,35.0,0.0,Germany,DE,DEU,83166711,Europe
9459,29/02/2020,29,02,2020,23.0,0.0,Germany,DE,DEU,83166711,Europe
9460,28/02/2020,28,02,2020,46.0,0.0,Germany,DE,DEU,83166711,Europe
9461,27/02/2020,27,02,2020,24.0,0.0,Germany,DE,DEU,83166711,Europe
9462,26/02/2020,26,02,2020,8.0,0.0,Germany,DE,DEU,83166711,Europe
9463,25/02/2020,25,02,2020,3.0,0.0,Germany,DE,DEU,83166711,Europe
9464,24/02/2020,24,02,2020,1.0,0.0,Germany,DE,DEU,83166711,Europe
9465,20/02/2020,20,02,2020,2.0,1.0,Germany,DE,DEU,83166711,Europe
9466,18/02/2020,18,02,2020,1.0,0.0,Germany,DE,DEU,83166711,Europe
9467,17/02/2020,17,02,2020,2.0,0.0,Germany,DE,DEU,83166711,Europe
9468,15/02/2020,15,02,2020,1.0,0.0,Germany,DE,DEU,83166711,Europe
9469,12/02/2020,12,02,2020,1.0,0.0,Germany,DE,DEU,83166711,Europe
9470,11/02/2020,11,02,2020,2.0,0.0,Germany,DE,DEU,83166711,Europe
9471,10/02/2020,10,02,2020,1.0,0.0,Germany,DE,DEU,83166711,Europe
